,horsepower,engine,energie,boite_de_vitesse,porte,couleur,premiere_main,departement,age,Finition
37760,100.0,1.0,Essence,meca,5.0,noir,non,68,34,Business
37761,75.0,0.9,Essence,meca,5.0,gris,oui,37,440,Zen
37762,75.0,1.5,Diesel,meca,5.0,blanc,non,44,2052,Intens
37763,75.0,0.9,Essence,meca,5.0,gris,non,77,322,Limited
37764,75.0,0.9,Essence,meca,5.0,gris,non,76,391,Intens
37765,90.0,0.9,Essence,meca,5.0,blanc,non,38,1228,Intens
37766,75.0,1.2,Essence,meca,5.0,autre,non,77,1562,autre
37767,75.0,1.5,Diesel,meca,5.0,blanc,non,64,1656,autre
37768,90.0,1.5,Diesel,meca,5.0,blanc,non,25,580,Limited
37769,75.0,1.2,Essence,meca,5.0,noir,non,10,829,autre
37770,75.0,1.5,Diesel,meca,5.0,rouge,oui,59,528,Business
37771,75.0,1.5,Diesel,meca,5.0,blanc,non,85,1379,autre
37772,75.0,1.5,Diesel,meca,5.0,blanc,oui,59,1595,Business
37773,75.0,1.5,Diesel,meca,5.0,blanc,non,54,1312,Business
37774,75.0,1.5,Diesel,meca,5.0,gris,non,17,1099,Zen
37775,90.0,1.5,Diesel,meca,5.0,gris,non,40,906,Business
37776,90.0,1.5,Diesel,meca,5.0,gris,non,9,772,Business
37777,75.0,1.5,Diesel,meca,5.0,gris,oui,69,743,Business
37778,90.0,0.9,Essence,meca,5.0,autre,oui,94,1508,Zen
37779,75.0,1.5,Diesel,meca,5.0,gris,oui,69,888,Zen
37780,90.0,1.5,Diesel,meca,5.0,noir,non,95,1015,autre
37781,90.0,1.5,Diesel,meca,5.0,gris,oui,71,1017,Intens
37782,90.0,0.9,Essence,meca,5.0,gris,non,49,725,Societe
37783,90.0,1.5,Diesel,meca,5.0,gris,non,14,2171,Intens
37784,90.0,0.9,Essence,meca,5.0,bleu,non,49,654,Business
37785,90.0,1.5,Diesel,meca,5.0,gris,oui,79,865,autre
37786,90.0,1.5,Diesel,meca,5.0,noir,non,94,707,Limited
37787,90.0,0.9,Essence,meca,5.0,gris,non,34,1121,Business
37788,90.0,0.9,Essence,meca,5.0,gris,non,84,1106,Business
37789,90.0,0.9,Essence,meca,5.0,gris,oui,28,384,Intens
37790,90.0,0.9,Essence,meca,5.0,blanc,oui,87,432,Business
37791,90.0,0.9,Essence,meca,5.0,noir,oui,38,1218,Limited
37792,90.0,0.9,Essence,meca,5.0,gris,non,77,876,Limited
37793,90.0,0.9,Essence,meca,5.0,blanc,non,5,574,Limited
37794,90.0,0.9,Essence,meca,5.0,gris,non,91,736,Limited
37795,90.0,0.9,Essence,meca,5.0,gris,non,91,546,autre
37796,75.0,1.2,Essence,meca,5.0,noir,non,51,1247,Limited
37797,75.0,1.5,Diesel,meca,5.0,gris,oui,76,500,Zen
37798,75.0,1.5,Diesel,meca,5.0,blanc,oui,37,1313,autre
37799,90.0,0.9,Essence,meca,5.0,noir,non,87,2210,Intens
37800,75.0,1.2,Essence,meca,5.0,gris,non,10,1494,Zen
37801,75.0,1.2,Essence,meca,5.0,gris,non,27,3798,autre
37802,90.0,0.9,Essence,meca,5.0,gris,non,94,510,Business
37803,90.0,0.9,Essence,meca,5.0,gris,oui,55,957,Business
37804,90.0,1.5,Diesel,meca,5.0,noir,oui,33,567,Limited
37805,90.0,0.9,Essence,meca,5.0,blanc,non,10,804,Limited
37806,90.0,0.9,Essence,meca,5.0,gris,non,37,513,Intens
37807,90.0,0.9,Essence,meca,5.0,rouge,non,67,70,Limited
37808,90.0,1.5,Diesel,meca,5.0,gris,non,36,688,Zen
37809,90.0,1.5,Diesel,meca,5.0,noir,non,47,888,Limited
37810,90.0,0.9,Essence,meca,5.0,rouge,non,29,69,Intens
37811,90.0,0.9,Essence,meca,5.0,rouge,non,59,1794,Limited
37812,120.0,1.2,Essence,auto,5.0,bleu,non,34,2640,Limited
37813,75.0,1.5,Diesel,meca,5.0,blanc,non,33,962,Business
37814,75.0,1.5,Diesel,meca,5.0,blanc,non,30,1218,Zen
37815,75.0,1.5,Diesel,meca,5.0,gris,non,73,1060,autre
37816,75.0,1.5,Diesel,meca,5.0,blanc,oui,31,1335,Limited
37817,90.0,1.5,Diesel,meca,5.0,gris,oui,49,806,autre
37818,90.0,1.5,Diesel,meca,5.0,blanc,oui,31,949,Business
37819,90.0,1.5,Diesel,meca,5.0,gris,oui,62,943,Business
37820,75.0,1.5,Diesel,meca,5.0,blanc,non,26,1601,Business
37821,115.0,1.5,Diesel,meca,5.0,orange,non,91,318,Zen
37822,130.0,1.3,Essence,auto,5.0,bleu,non,64,263,Business
37823,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,2514,Business
37824,90.0,0.9,Essence,meca,5.0,blanc,oui,38,1799,Intens
37825,90.0,0.9,Essence,meca,5.0,gris,non,13,1038,Zen
37826,75.0,1.5,Diesel,meca,5.0,blanc,non,49,1529,Intens
37827,75.0,1.2,Essence,meca,5.0,gris,non,77,1016,RS
37828,120.0,1.2,Essence,meca,5.0,noir,non,76,1238,Societe
37829,100.0,1.0,Essence,meca,5.0,gris,non,77,70,Intens
37830,90.0,1.2,Essence,meca,5.0,autre,oui,68,8863,Limited
37831,75.0,1.5,Diesel,meca,5.0,bleu,non,63,2467,Business
37832,130.0,1.3,Essence,auto,5.0,noir,oui,78,320,Limited
37833,75.0,1.2,Essence,meca,5.0,gris,non,77,802,autre
37834,120.0,1.2,Essence,auto,5.0,blanc,non,85,1274,Intens
37835,130.0,1.3,Essence,auto,5.0,noir,non,85,34,Intens
37836,90.0,0.9,Essence,meca,5.0,gris,oui,64,602,Zen
37837,75.0,1.2,Essence,meca,5.0,gris,oui,67,3371,autre
37838,75.0,1.5,Diesel,meca,5.0,bleu,non,28,3259,Limited
37839,90.0,0.9,Essence,meca,5.0,gris,oui,94,687,autre
37840,90.0,0.9,Essence,meca,5.0,gris,oui,90,471,RS
37841,75.0,1.5,Diesel,meca,5.0,gris,non,60,1094,Business
37842,85.0,1.5,Diesel,meca,3.0,autre,non,26,3866,Intens
37843,105.0,1.5,Diesel,meca,5.0,noir,non,31,4792,Expression
37844,90.0,1.5,Diesel,meca,5.0,gris,non,64,1978,Intens
37845,90.0,1.5,Diesel,auto,5.0,blanc,oui,83,1754,Intens
37846,90.0,0.9,Essence,meca,5.0,platine,non,19,2186,Expression
37847,90.0,0.9,Essence,meca,5.0,noir,oui,1,2434,autre
37848,75.0,1.5,Diesel,meca,5.0,blanc,non,69,3221,autre
37849,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1334,Business
37850,100.0,1.0,Essence,meca,5.0,gris,non,10,29,Intens
37851,75.0,1.5,Diesel,meca,5.0,blanc,non,44,1481,Intens
37852,90.0,1.0,Essence,meca,5.0,gris,non,10,24,Intens
37853,130.0,1.3,Essence,auto,5.0,bleu,oui,34,308,Business
37854,90.0,0.9,Essence,meca,5.0,noir,non,93,764,autre
37855,90.0,0.9,Essence,meca,5.0,gris,non,60,526,Intens
37856,100.0,1.0,Essence,meca,5.0,titane,oui,64,91,Zen
37857,90.0,1.5,Diesel,meca,5.0,gris,oui,78,1240,Zen
37858,75.0,1.5,Diesel,meca,5.0,gris,non,37,828,Intens
37859,75.0,1.5,Diesel,meca,5.0,blanc,non,60,2137,Business
37860,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1533,Business
37861,75.0,1.2,Essence,meca,5.0,blanc,oui,85,2227,RS
37862,75.0,1.2,Essence,meca,5.0,blanc,non,85,1502,Intens
37863,90.0,0.9,Essence,meca,5.0,rouge,oui,31,2433,Business
37864,90.0,0.9,Essence,meca,5.0,autre,non,80,2701,Societe
37865,75.0,1.5,Diesel,meca,5.0,blanc,non,95,1289,Societe
37866,90.0,0.9,Essence,meca,5.0,blanc,non,77,417,autre
37867,90.0,1.5,Diesel,meca,5.0,blanc,non,92,866,autre
37868,75.0,1.5,Diesel,meca,5.0,blanc,oui,77,1630,Expression
37869,115.0,1.5,Diesel,meca,5.0,noir,non,88,135,Intens
37870,75.0,1.5,Diesel,meca,5.0,blanc,oui,69,986,Societe
37871,115.0,1.5,Diesel,meca,5.0,gris,non,59,503,Limited
37872,115.0,1.5,Diesel,meca,5.0,blanc,non,47,120,Societe
37873,90.0,0.9,Essence,meca,5.0,noir,oui,28,699,Zen
37874,75.0,1.5,Diesel,meca,5.0,blanc,non,29,1793,Intens
37875,90.0,0.9,Essence,meca,5.0,gris,non,17,374,Societe
37876,110.0,1.5,Diesel,meca,5.0,autre,non,25,942,Intens
37877,90.0,0.9,Essence,meca,5.0,gris,non,44,485,RS
37878,90.0,0.9,Essence,meca,5.0,gris,non,95,436,Intens
37879,90.0,0.9,Essence,meca,5.0,gris,non,62,372,Business
37880,90.0,1.5,Diesel,meca,5.0,gris,non,14,705,Business
37881,110.0,1.2,Essence,meca,5.0,gris,oui,95,605,Intens
37882,95.0,0.9,Essence,meca,5.0,noir,oui,95,1790,Intens
37883,100.0,1.0,Essence,meca,5.0,bleu,non,71,107,Limited
37884,75.0,1.0,Essence,meca,5.0,noir,oui,54,61,Limited
37885,90.0,1.5,Diesel,meca,5.0,rouge,oui,34,676,Limited
37886,90.0,1.5,Diesel,meca,5.0,platine,non,42,638,Business
37887,90.0,1.5,Diesel,meca,5.0,blanc,oui,35,1001,Zen
37888,90.0,1.5,Diesel,meca,5.0,noir,non,34,560,Intens
37889,90.0,0.9,Essence,meca,5.0,blanc,non,10,605,Zen
37890,90.0,0.9,Essence,meca,5.0,rouge,non,85,1143,Limited
37891,90.0,0.9,Essence,meca,5.0,noir,non,21,646,Intens
37892,90.0,0.9,Essence,meca,5.0,gris,non,64,976,Business
37893,90.0,0.9,Essence,meca,5.0,gris,non,94,518,Limited
37894,90.0,1.5,Diesel,meca,5.0,rouge,non,64,379,Intens
37895,120.0,1.2,Essence,auto,5.0,noir,oui,93,1769,Intens
37896,75.0,1.2,Essence,meca,5.0,autre,non,34,4303,Intens
37897,90.0,1.5,Diesel,meca,5.0,autre,non,78,3084,Intens
37898,70.0,1.5,Diesel,meca,5.0,autre,oui,95,4891,Business
37899,65.0,1.5,Diesel,meca,5.0,gris,non,34,5970,Limited
37900,85.0,1.5,Diesel,meca,5.0,gris,non,49,4710,autre
37901,75.0,1.5,Diesel,meca,5.0,noir,oui,37,771,autre
37902,75.0,1.5,Diesel,meca,5.0,blanc,non,62,643,Business
37903,90.0,1.5,Diesel,meca,5.0,gris,oui,17,522,autre
37904,90.0,1.5,Diesel,meca,5.0,blanc,non,11,211,Expression
37905,90.0,1.5,Diesel,meca,5.0,gris,oui,91,909,Expression
37906,200.0,1.6,Essence,auto,5.0,rouge,oui,20,1369,Business
37907,75.0,1.5,Diesel,meca,5.0,blanc,non,35,1713,Business
37908,90.0,0.9,Essence,meca,5.0,gris,non,59,1812,Business
37909,90.0,0.9,Essence,meca,5.0,gris,oui,21,433,Business
37910,90.0,0.9,Essence,meca,5.0,gris,non,78,273,Business
37911,75.0,1.2,Essence,meca,5.0,blanc,oui,77,1151,RS
37912,75.0,1.5,Diesel,meca,5.0,blanc,oui,33,1663,Societe
37913,90.0,1.5,Diesel,meca,5.0,gris,non,52,1360,Intens
37914,75.0,1.2,Essence,meca,5.0,rouge,non,95,2156,Intens
37915,100.0,1.2,Essence,meca,5.0,autre,non,78,3753,Zen
37916,75.0,1.5,Diesel,meca,5.0,blanc,non,9,1191,autre
37917,90.0,0.9,Essence,meca,5.0,gris,non,21,1579,Business
37918,90.0,0.9,Essence,meca,5.0,gris,non,38,835,Business
37919,75.0,1.2,Essence,meca,5.0,autre,non,2,1390,Zen
37920,120.0,1.2,Essence,auto,5.0,autre,oui,27,1959,autre
37921,90.0,1.5,Diesel,meca,5.0,gris,oui,30,1814,Business
37922,90.0,1.5,Diesel,meca,5.0,blanc,oui,61,1394,Intens
37923,90.0,0.9,Essence,meca,5.0,noir,non,21,558,Limited
37924,90.0,0.9,Essence,meca,5.0,blanc,oui,31,897,autre
37925,90.0,0.9,Essence,meca,5.0,bleu,oui,6,390,autre
37926,220.0,1.6,Essence,auto,5.0,rouge,non,38,1748,Business
37927,90.0,1.5,Diesel,meca,5.0,blanc,oui,78,834,Business
37928,75.0,1.2,Essence,meca,5.0,blanc,oui,24,2114,Intens
37929,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1716,Intens
37930,120.0,1.2,Essence,auto,5.0,noir,oui,33,1661,Intens
37931,75.0,1.5,Diesel,meca,5.0,blanc,non,35,2260,RS
37932,75.0,1.5,Diesel,meca,5.0,noir,non,47,1525,Business
37933,90.0,1.5,Diesel,meca,5.0,blanc,non,42,2368,Limited
37934,90.0,1.5,Diesel,meca,5.0,gris,oui,78,1558,Business
37935,90.0,1.5,Diesel,auto,5.0,noir,non,77,1544,Limited
37936,95.0,0.9,Essence,meca,5.0,gris,non,49,1922,Business
37937,75.0,1.5,Diesel,meca,5.0,noir,non,86,1773,Limited
37938,75.0,1.5,Diesel,meca,5.0,blanc,oui,78,561,Business
37939,90.0,1.5,Diesel,meca,5.0,noir,non,69,1411,Business
37940,90.0,1.5,Diesel,meca,5.0,gris,oui,19,1306,Intens
37941,220.0,1.6,Essence,auto,5.0,noir,non,27,1136,Zen
37942,90.0,1.5,Diesel,meca,5.0,blanc,oui,37,1039,Zen
37943,90.0,0.9,Essence,meca,5.0,gris,oui,24,1100,autre
37944,120.0,1.2,Essence,auto,5.0,bleu,oui,86,1548,Business
37945,75.0,1.5,Diesel,meca,5.0,blanc,oui,26,2194,Intens
37946,75.0,1.5,Diesel,meca,5.0,gris,non,31,628,RS
37947,75.0,1.5,Diesel,meca,5.0,blanc,oui,54,950,Intens
37948,90.0,0.9,Essence,meca,5.0,noir,oui,83,1646,Limited
37949,90.0,0.9,Essence,meca,5.0,blanc,non,44,1356,autre
37950,75.0,1.2,Essence,meca,5.0,blanc,non,25,1491,Business
37951,75.0,1.5,Diesel,meca,5.0,rouge,non,59,1914,Business
37952,90.0,1.5,Diesel,meca,5.0,rouge,oui,44,1488,Societe
37953,75.0,1.5,Diesel,meca,5.0,blanc,non,79,626,Intens
37954,75.0,1.5,Diesel,meca,5.0,gris,non,59,573,autre
37955,75.0,1.5,Diesel,meca,5.0,blanc,oui,86,1867,autre
37956,90.0,0.9,Essence,meca,5.0,gris,non,51,1566,Business
37957,75.0,1.5,Diesel,meca,5.0,blanc,non,34,852,Intens
37958,75.0,1.5,Diesel,meca,5.0,gris,oui,45,1160,Business
37959,75.0,1.5,Diesel,meca,5.0,blanc,oui,33,886,Business
37960,120.0,1.2,Essence,meca,5.0,blanc,oui,31,729,Business
37961,75.0,1.5,Diesel,meca,5.0,blanc,non,33,852,Limited
37962,75.0,1.5,Diesel,meca,5.0,blanc,oui,59,929,Business
37963,90.0,0.9,Essence,meca,5.0,gris,oui,28,480,Business
37964,90.0,0.9,Essence,meca,5.0,blanc,oui,29,376,Business
37965,90.0,0.9,Essence,meca,5.0,gris,non,68,699,Intens
37966,120.0,1.2,Essence,auto,5.0,noir,oui,13,1274,Business
37967,75.0,0.9,Essence,meca,5.0,gris,oui,34,421,Business
37968,75.0,0.9,Essence,meca,5.0,blanc,non,40,401,Limited
37969,90.0,0.9,Essence,meca,5.0,blanc,oui,35,706,autre
37970,75.0,1.5,Diesel,meca,5.0,rouge,oui,62,770,Limited
37971,75.0,1.5,Diesel,meca,5.0,gris,non,77,643,autre
37972,90.0,0.9,Essence,meca,5.0,noir,non,59,309,Business
37973,90.0,0.9,Essence,meca,5.0,noir,oui,92,35,Limited
37974,90.0,0.9,Essence,meca,5.0,rouge,oui,2,364,Business
37975,90.0,0.9,Essence,meca,5.0,noir,non,67,638,Business
37976,90.0,0.9,Essence,meca,5.0,platine,non,91,785,Limited
37977,90.0,1.5,Diesel,meca,5.0,blanc,non,66,969,Intens
37978,90.0,0.9,Essence,meca,5.0,gris,non,2,676,Limited
37979,90.0,0.9,Essence,meca,5.0,gris,non,28,938,Intens
37980,90.0,0.9,Essence,meca,5.0,gris,non,24,852,Limited
37981,90.0,1.5,Diesel,meca,5.0,bleu,oui,45,1302,Zen
37982,90.0,1.5,Diesel,meca,5.0,gris,oui,33,853,Business
37983,90.0,1.5,Diesel,meca,5.0,gris,non,51,428,Intens
37984,90.0,1.5,Diesel,meca,5.0,blanc,non,84,593,Intens
37985,75.0,0.9,Essence,meca,5.0,blanc,oui,16,656,Intens
37986,90.0,0.9,Essence,meca,5.0,noir,oui,29,848,Business
37987,90.0,0.9,Essence,meca,5.0,gris,oui,6,1017,Intens
37988,90.0,1.5,Diesel,meca,5.0,rouge,oui,59,714,Intens
37989,75.0,1.5,Diesel,meca,5.0,blanc,oui,59,620,Business
37990,75.0,1.5,Diesel,meca,5.0,rouge,non,95,683,Business
37991,75.0,1.5,Diesel,meca,5.0,blanc,non,76,2144,Business
37992,90.0,1.5,Diesel,meca,5.0,blanc,non,69,1649,Intens
37993,90.0,1.5,Diesel,meca,5.0,autre,non,9,1943,Intens
37994,90.0,1.5,Diesel,meca,5.0,autre,non,94,2690,Business
37995,90.0,1.5,Diesel,meca,5.0,noir,oui,31,1195,Zen
37996,90.0,1.5,Diesel,meca,5.0,gris,oui,91,1487,Societe
37997,90.0,1.5,Diesel,meca,5.0,rouge,oui,13,1939,Intens
37998,90.0,1.5,Diesel,meca,5.0,blanc,non,44,1392,Intens
37999,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1116,Intens
38000,90.0,1.5,Diesel,meca,5.0,blanc,non,22,2840,Limited
38001,90.0,1.5,Diesel,auto,5.0,noir,non,95,1487,Zen
38002,90.0,1.5,Diesel,meca,5.0,gris,non,34,2143,Limited
38003,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1805,Business
38004,115.0,1.5,Diesel,meca,5.0,gris,oui,91,50,Societe
38005,85.0,1.5,Diesel,meca,5.0,gris,oui,59,493,Societe
38006,90.0,1.5,Diesel,meca,5.0,blanc,oui,37,422,autre
38007,100.0,1.0,Essence,meca,5.0,noir,non,38,43,Limited
38008,100.0,1.0,Essence,meca,5.0,gris,non,32,52,Societe
38009,100.0,1.0,Essence,meca,5.0,orange,oui,54,146,Intens
38010,100.0,1.0,Essence,meca,5.0,gris,non,24,218,Zen
38011,100.0,1.0,Essence,meca,5.0,noir,non,59,343,Societe
38012,100.0,1.0,Essence,meca,5.0,noir,oui,62,154,Intens
38013,100.0,1.0,Essence,meca,5.0,noir,non,78,412,Intens
38014,75.0,1.2,Essence,meca,5.0,blanc,oui,35,1661,RS
38015,120.0,1.2,Essence,auto,5.0,noir,non,64,1534,Zen
38016,75.0,1.5,Diesel,meca,5.0,blanc,non,56,1411,Intens
38017,90.0,1.5,Diesel,meca,5.0,gris,non,91,1724,RS
38018,90.0,1.5,Diesel,meca,5.0,gris,oui,72,1552,Zen
38019,90.0,0.9,Essence,meca,5.0,gris,non,77,290,Zen
38020,75.0,1.2,Essence,meca,5.0,rouge,non,45,2786,autre
38021,75.0,1.2,Essence,meca,5.0,bleu,oui,13,3326,Zen
38022,75.0,0.9,Essence,meca,5.0,gris,oui,85,344,Business
38023,90.0,1.5,Diesel,meca,5.0,blanc,non,34,504,Intens
38024,90.0,0.9,Essence,meca,5.0,platine,non,16,537,Intens
38025,90.0,0.9,Essence,meca,5.0,noir,oui,56,337,Expression
38026,90.0,1.5,Diesel,meca,5.0,noir,non,44,486,Business
38027,220.0,1.6,Essence,auto,5.0,noir,oui,6,1127,autre
38028,90.0,0.9,Essence,meca,5.0,noir,oui,59,1106,Intens
38029,90.0,0.9,Essence,meca,5.0,gris,non,49,1009,Intens
38030,90.0,0.9,Essence,meca,5.0,gris,non,6,986,Intens
38031,90.0,0.9,Essence,meca,5.0,gris,non,67,946,Limited
38032,90.0,0.9,Essence,meca,5.0,gris,oui,35,598,RS
38033,90.0,0.9,Diesel,meca,5.0,rouge,oui,21,562,Business
38034,75.0,1.2,Essence,meca,3.0,blanc,oui,38,3397,Business
38035,75.0,1.2,Essence,meca,3.0,blanc,oui,95,2720,Intens
38036,120.0,1.2,Essence,auto,5.0,rouge,non,92,1911,Intens
38037,90.0,1.5,Diesel,meca,5.0,gris,oui,31,1718,Intens
38038,90.0,1.5,Diesel,meca,5.0,gris,non,49,793,Business
38039,90.0,1.5,Diesel,meca,5.0,noir,non,72,902,Expression
38040,75.0,1.5,Diesel,meca,5.0,blanc,oui,37,1340,autre
38041,90.0,0.9,Essence,meca,5.0,blanc,non,25,831,Intens
38042,75.0,1.2,Essence,meca,5.0,gris,non,2,968,Business
38043,90.0,0.9,Essence,meca,5.0,gris,oui,77,58,Intens
38044,70.0,1.5,Diesel,meca,3.0,blanc,non,93,4512,Zen
38045,230.0,1.5,Essence,meca,3.0,rouge,oui,42,6587,Business
38046,75.0,1.5,Diesel,meca,5.0,gris,oui,28,621,autre
38047,90.0,1.5,Diesel,meca,5.0,blanc,non,87,389,autre
38048,90.0,1.5,Diesel,meca,5.0,gris,non,67,1418,Limited
38049,90.0,1.5,Diesel,meca,5.0,blanc,non,78,982,autre
38050,90.0,0.9,Essence,meca,5.0,rouge,non,54,1689,RS
38051,75.0,1.5,Diesel,meca,5.0,blanc,oui,76,1144,Limited
38052,75.0,1.5,Diesel,meca,5.0,blanc,non,33,1662,Limited
38053,90.0,1.5,Diesel,meca,5.0,blanc,non,13,1198,Business
38054,90.0,1.5,Diesel,meca,5.0,gris,non,85,2657,Business
38055,90.0,0.9,Essence,meca,5.0,blanc,non,85,1290,Limited
38056,90.0,0.9,Essence,meca,5.0,noir,non,81,56,Societe
38057,90.0,1.5,Diesel,meca,5.0,rouge,oui,34,2478,Societe
38058,90.0,1.5,Diesel,meca,5.0,gris,non,94,647,Business
38059,90.0,1.5,Diesel,meca,5.0,gris,oui,93,415,Expression
38060,75.0,1.0,Essence,meca,5.0,gris,non,44,283,Zen
38061,75.0,1.5,Diesel,meca,5.0,blanc,oui,44,912,autre
38062,100.0,1.0,Essence,meca,5.0,noir,non,59,94,Intens
38063,100.0,1.0,Essence,meca,5.0,autre,non,49,270,Intens
38064,75.0,1.5,Diesel,meca,5.0,gris,oui,30,962,Intens
38065,90.0,1.5,Diesel,meca,5.0,gris,oui,67,505,Zen
38066,90.0,1.5,Diesel,meca,5.0,blanc,non,44,922,Business
38067,90.0,0.9,Essence,meca,5.0,autre,non,34,1726,Business
38068,90.0,0.9,Essence,meca,5.0,rouge,non,81,581,autre
38069,115.0,1.5,Diesel,meca,5.0,noir,non,13,247,Zen
38070,75.0,0.9,Essence,meca,5.0,gris,non,67,624,Business
38071,90.0,0.9,Essence,meca,5.0,noir,non,31,794,Business
38072,75.0,1.5,Diesel,meca,5.0,blanc,oui,94,1058,Limited
38073,90.0,1.5,Diesel,meca,5.0,noir,oui,68,453,Zen
38074,90.0,1.5,Diesel,auto,5.0,blanc,non,38,779,autre
38075,100.0,1.0,Essence,meca,5.0,autre,non,77,160,Limited
38076,65.0,1.5,Diesel,meca,3.0,bleu,non,83,6182,Business
38077,85.0,1.5,Diesel,meca,5.0,gris,non,84,5037,Business
38078,90.0,1.5,Diesel,meca,5.0,rouge,non,68,282,Business
38079,90.0,1.5,Diesel,meca,5.0,noir,oui,92,1464,Business
38080,75.0,0.9,Essence,meca,5.0,gris,oui,2,741,autre
38081,90.0,0.9,Essence,meca,5.0,blanc,non,31,1490,autre
38082,90.0,0.9,Essence,meca,5.0,gris,oui,54,957,autre
38083,90.0,0.9,Essence,meca,5.0,noir,oui,77,686,Business
38084,90.0,0.9,Essence,meca,5.0,gris,non,25,983,Business
38085,75.0,1.5,Diesel,meca,5.0,blanc,oui,69,1854,Limited
38086,120.0,1.2,Essence,meca,5.0,blanc,non,83,1218,Limited
38087,105.0,1.5,Diesel,meca,5.0,gris,non,33,3980,Zen
38088,100.0,1.4,Essence,meca,5.0,gris,non,38,5235,Limited
38089,75.0,1.5,Diesel,meca,5.0,blanc,oui,59,976,Zen
38090,90.0,1.5,Diesel,meca,5.0,gris,oui,91,2352,Business
38091,60.0,1.2,Essence,meca,5.0,noir,non,93,3842,Limited
38092,120.0,1.2,Essence,meca,5.0,rouge,non,27,1267,autre
38093,90.0,1.5,Diesel,meca,5.0,gris,oui,59,448,Expression
38094,75.0,1.5,Diesel,meca,5.0,gris,non,37,291,Business
38095,75.0,1.5,Diesel,meca,5.0,blanc,oui,78,1225,Business
38096,75.0,1.5,Diesel,meca,5.0,blanc,non,69,1123,autre
38097,90.0,1.5,Diesel,meca,5.0,noir,non,40,543,Intens
38098,90.0,1.5,Diesel,meca,5.0,blanc,non,62,538,Limited
38099,75.0,1.5,Diesel,meca,5.0,gris,non,35,474,Business
38100,75.0,1.5,Diesel,meca,5.0,gris,non,76,963,Business
38101,90.0,1.5,Diesel,meca,5.0,gris,non,62,775,autre
38102,90.0,1.5,Diesel,meca,5.0,gris,non,13,371,Business
38103,90.0,0.9,Essence,meca,5.0,rouge,oui,78,1017,Business
38104,90.0,0.9,Essence,meca,5.0,noir,oui,64,1430,Business
38105,90.0,0.9,Essence,meca,5.0,blanc,non,78,893,Business
38106,90.0,1.5,Diesel,meca,5.0,gris,non,84,625,Business
38107,90.0,1.5,Diesel,meca,5.0,gris,oui,33,516,Limited
38108,90.0,0.9,Essence,meca,5.0,gris,oui,31,558,Business
38109,90.0,0.9,Essence,meca,5.0,gris,oui,94,840,autre
38110,75.0,0.9,Essence,meca,5.0,titane,non,42,48,Zen
38111,120.0,1.2,Essence,meca,5.0,gris,oui,21,1013,Limited
38112,90.0,1.5,Diesel,meca,5.0,gris,non,31,1007,Limited
38113,90.0,1.5,Diesel,meca,5.0,noir,non,54,2875,Intens
38114,90.0,1.5,Diesel,meca,5.0,gris,oui,76,362,Limited
38115,90.0,1.5,Diesel,meca,5.0,gris,oui,28,383,autre
38116,90.0,0.9,Essence,meca,5.0,noir,oui,78,1576,Intens
38117,90.0,0.9,Essence,meca,5.0,blanc,oui,37,2083,Intens
38118,90.0,1.5,Diesel,meca,5.0,gris,non,25,591,autre
38119,90.0,1.5,Diesel,meca,5.0,gris,oui,69,623,Intens
38120,90.0,1.5,Diesel,meca,5.0,blanc,non,35,889,Limited
38121,90.0,0.9,Essence,meca,5.0,gris,oui,75,1706,Limited
38122,90.0,0.9,Essence,meca,5.0,gris,non,33,510,Limited
38123,75.0,1.5,Diesel,meca,5.0,gris,non,33,1369,Intens
38124,75.0,1.5,Diesel,meca,5.0,blanc,non,24,1220,Limited
38125,90.0,1.5,Diesel,meca,5.0,blanc,oui,31,287,Societe
38126,75.0,1.5,Diesel,meca,5.0,blanc,non,60,1752,autre
38127,90.0,0.9,Essence,meca,5.0,blanc,oui,6,244,autre
38128,90.0,1.5,Diesel,meca,5.0,gris,oui,13,507,Business
38129,90.0,0.9,Essence,meca,5.0,blanc,non,35,829,Zen
38130,75.0,1.5,Diesel,meca,5.0,blanc,non,56,2638,Business
38131,90.0,0.9,Essence,meca,5.0,gris,non,30,808,Business
38132,90.0,0.9,Essence,meca,5.0,rouge,oui,68,528,Intens
38133,75.0,1.5,Diesel,meca,5.0,gris,oui,33,920,Intens
38134,90.0,0.9,Essence,meca,5.0,gris,non,87,1082,Business
38135,90.0,1.5,Diesel,meca,5.0,gris,oui,85,873,autre
38136,90.0,0.9,Essence,meca,5.0,gris,non,78,1541,Limited
38137,90.0,0.9,Essence,meca,5.0,gris,non,38,1517,Limited
38138,90.0,0.9,Essence,meca,5.0,gris,non,62,892,Zen
38139,90.0,1.5,Diesel,meca,5.0,gris,oui,13,852,Intens
38140,90.0,1.5,Diesel,meca,5.0,gris,oui,62,600,Limited
38141,90.0,1.5,Diesel,meca,5.0,gris,non,35,555,Intens
38142,120.0,1.2,Essence,auto,5.0,rouge,non,67,2256,Zen
38143,75.0,1.5,Diesel,meca,5.0,gris,non,23,1403,Zen
